Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2022-06-30,S003,P0014,Electronics,West,99,90,85,83.65,46.02,0,Sunny,1,45.47,Winter
2022-06-30,S003,P0015,Electronics,South,484,450,127,452.4,98.89,15,Sunny,1,98.06,Autumn
2022-06-30,S003,P0016,Furniture,South,345,193,160,200.11,37.79,10,Cloudy,1,42.27,Summer
2022-06-30,S003,P0017,Electronics,East,85,54,198,60.32,73.27,5,Sunny,1,74.22,Spring
2022-06-30,S003,P0018,Groceries,North,111,99,124,106.85,59.55,15,Rainy,1,63.23,Summer
2022-06-30,S003,P0019,Groceries,South,396,308,131,310.95,85.31,20,Rainy,1,89.02,Winter
2022-06-30,S003,P0020,Groceries,South,489,156,191,167.67,87.54,5,Sunny,1,89.86,Spring
2022-06-30,S004,P0001,Toys,East,471,229,116,240.79,51.62,20,Sunny,0,47.47,Winter
2022-06-30,S004,P0002,Furniture,West,66,15,76,31.39,44.3,20,Snowy,0,49.24,Summer
2022-06-30,S004,P0003,Electronics,East,98,69,105,87.72,16.68,20,Rainy,1,12.77,Winter
2022-06-30,S004,P0004,Electronics,South,83,78,152,86.86,85.21,10,Cloudy,0,85.48,Autumn
2022-06-30,S004,P0005,Groceries,West,210,177,88,183.27,22.95,0,Sunny,1,23.63,Autumn
2022-06-30,S004,P0006,Electronics,West,188,165,25,166.78,96.27,15,Snowy,0,97.45,Spring
2022-06-30,S004,P0007,Furniture,West,344,41,107,33.84,78.42,5,Cloudy,1,82.5,Spring
2022-06-30,S004,P0008,Clothing,North,367,165,170,178.79,84.23,10,Sunny,1,88.63,Autumn
2022-06-30,S004,P0009,Toys,North,303,299,89,316.48,18.31,0,Sunny,1,13.8,Summer
2022-06-30,S004,P0010,Groceries,North,316,17,197,16.85,83.75,5,Sunny,1,84.59,Autumn
2022-06-30,S004,P0011,Furniture,East,413,210,143,205.41,76.67,10,Cloudy,0,76.78,Winter
2022-06-30,S004,P0012,Toys,South,295,20,151,28.8,28.5,20,Cloudy,1,26.61,Summer
2022-06-30,S004,P0013,Clothing,South,293,279,187,271.71,41.66,5,Rainy,1,44.24,Winter
2022-06-30,S004,P0014,Furniture,West,468,416,86,435.14,72.41,20,Rainy,1,70.59,Spring
2022-06-30,S004,P0015,Groceries,South,145,75,197,70.33,85.5,10,Cloudy,0,90.39,Spring
2022-06-30,S004,P0016,Toys,North,246,213,42,221.22,53.41,10,Cloudy,0,49.81,Winter
2022-06-30,S004,P0017,Toys,East,303,69,56,71.26,12.4,0,Cloudy,1,10.28,Winter
2022-06-30,S004,P0018,Clothing,North,291,22,187,39.56,62.54,5,Rainy,1,61.52,Winter
2022-06-30,S004,P0019,Electronics,West,167,46,89,64.89,49.84,5,Cloudy,1,48.56,Autumn
2022-06-30,S004,P0020,Electronics,North,270,193,59,210.96,13.26,10,Sunny,0,16.51,Autumn
2022-06-30,S005,P0001,Groceries,South,403,294,195,313.16,44.71,20,Snowy,0,44.77,Summer
2022-06-30,S005,P0002,Toys,East,375,293,156,283.57,78.57,20,Snowy,0,82.84,Spring
2022-06-30,S005,P0003,Furniture,East,472,150,172,144.69,54.92,0,Snowy,1,57.21,Autumn
2022-06-30,S005,P0004,Groceries,West,332,36,116,38.58,80.88,0,Cloudy,0,77.02,Summer
2022-06-30,S005,P0005,Toys,South,74,62,197,79.1,57.98,15,Snowy,0,58.5,Spring
2022-06-30,S005,P0006,Electronics,West,183,72,177,89.15,38.15,15,Rainy,1,38.44,Autumn
2022-06-30,S005,P0007,Clothing,East,286,75,24,94.68,86.25,10,Cloudy,1,84.02,Summer
2022-06-30,S005,P0008,Furniture,East,349,276,100,290.73,74.59,10,Rainy,1,73.27,Winter
2022-06-30,S005,P0009,Groceries,West,487,270,113,275.3,42.17,10,Rainy,0,41.84,Summer
2022-06-30,S005,P0010,Furniture,West,377,182,43,181.22,33.32,20,Sunny,1,33.92,Autumn
2022-06-30,S005,P0011,Electronics,South,214,81,193,72.49,36.17,0,Cloudy,1,38.47,Summer
2022-06-30,S005,P0012,Clothing,West,170,110,71,117.1,69.96,15,Snowy,0,72.2,Autumn
2022-06-30,S005,P0013,Toys,East,183,161,129,152.32,29.55,0,Snowy,0,28.81,Autumn
2022-06-30,S005,P0014,Toys,West,122,95,150,88.73,13.34,15,Cloudy,0,15.82,Spring
2022-06-30,S005,P0015,Groceries,West,419,399,190,398.56,28.32,15,Rainy,1,32.72,Summer
2022-06-30,S005,P0016,Clothing,East,329,56,68,51.88,83.16,5,Rainy,0,83.31,Autumn
2022-06-30,S005,P0017,Clothing,West,292,181,33,199.05,25.25,20,Sunny,0,20.26,Spring
2022-06-30,S005,P0018,Furniture,East,407,359,61,366.06,10.68,10,Snowy,0,14.0,Winter
2022-06-30,S005,P0019,Toys,East,68,16,97,10.83,96.85,5,Sunny,0,101.51,Summer
2022-06-30,S005,P0020,Electronics,North,117,12,61,14.45,63.91,15,Rainy,0,67.58,Summer
2022-07-01,S001,P0001,Clothing,South,372,35,152,37.91,43.74,0,Sunny,0,39.82,Autumn
2022-07-01,S001,P0002,Clothing,West,207,161,46,159.88,20.18,0,Cloudy,0,18.45,Winter
2022-07-01,S001,P0003,Furniture,East,452,156,187,163.25,74.13,0,Snowy,0,72.8,Autumn
2022-07-01,S001,P0004,Toys,North,259,68,154,83.78,64.77,0,Snowy,1,65.7,Summer
2022-07-01,S001,P0005,Furniture,East,183,95,157,96.23,28.39,0,Cloudy,0,31.47,Winter
2022-07-01,S001,P0006,Groceries,South,209,75,124,81.59,37.56,5,Snowy,0,35.32,Winter
2022-07-01,S001,P0007,Clothing,West,53,1,71,0.15,75.26,10,Rainy,0,73.42,Spring
2022-07-01,S001,P0008,Electronics,West,398,32,57,50.06,39.11,15,Cloudy,0,43.98,Spring
2022-07-01,S001,P0009,Electronics,West,262,61,128,51.81,54.99,15,Snowy,1,54.16,Summer
2022-07-01,S001,P0010,Furniture,East,243,158,168,157.9,89.45,5,Sunny,0,85.32,Spring
2022-07-01,S001,P0011,Electronics,East,215,97,153,112.18,71.63,15,Rainy,0,74.3,Autumn
2022-07-01,S001,P0012,Toys,East,190,10,74,29.09,99.5,20,Rainy,0,102.56,Spring
2022-07-01,S001,P0013,Toys,South,460,98,61,101.76,41.56,15,Snowy,1,39.74,Summer
2022-07-01,S001,P0014,Toys,South,450,236,171,237.06,27.7,20,Snowy,1,23.71,Autumn
2022-07-01,S001,P0015,Toys,South,127,97,73,113.0,98.94,10,Rainy,0,100.02,Autumn
2022-07-01,S001,P0016,Clothing,East,352,144,48,159.97,70.55,10,Sunny,0,69.86,Winter
2022-07-01,S001,P0017,Furniture,South,182,46,55,53.58,91.04,20,Rainy,0,94.24,Summer
2022-07-01,S001,P0018,Groceries,West,137,109,104,108.23,82.83,0,Cloudy,0,78.25,Spring
2022-07-01,S001,P0019,Electronics,West,127,38,29,32.99,86.21,0,Sunny,1,90.1,Autumn
2022-07-01,S001,P0020,Toys,South,197,96,183,106.73,89.29,20,Cloudy,0,87.99,Autumn
2022-07-01,S002,P0001,Furniture,South,97,25,165,40.68,87.5,20,Snowy,0,87.87,Winter
2022-07-01,S002,P0002,Toys,East,199,149,89,146.45,19.16,5,Snowy,0,14.94,Autumn
2022-07-01,S002,P0003,Furniture,North,360,292,172,282.94,73.4,15,Cloudy,0,69.06,Summer
2022-07-01,S002,P0004,Toys,North,340,116,89,107.19,33.06,10,Sunny,1,30.62,Autumn
2022-07-01,S002,P0005,Furniture,East,299,211,183,207.19,28.55,15,Cloudy,0,25.03,Summer
2022-07-01,S002,P0006,Furniture,West,177,151,91,151.57,38.14,20,Snowy,1,39.86,Summer
2022-07-01,S002,P0007,Toys,East,290,186,150,189.78,58.33,5,Snowy,1,61.85,Autumn
2022-07-01,S002,P0008,Toys,South,253,159,127,167.16,69.24,10,Cloudy,0,69.37,Winter
2022-07-01,S002,P0009,Electronics,North,416,100,23,115.25,58.75,5,Sunny,1,57.78,Winter
2022-07-01,S002,P0010,Groceries,South,428,141,114,148.83,74.42,10,Sunny,0,76.13,Summer
2022-07-01,S002,P0011,Clothing,South,134,79,85,96.75,41.4,20,Snowy,0,45.13,Spring
2022-07-01,S002,P0012,Electronics,North,209,180,103,172.67,71.68,5,Sunny,0,74.58,Spring
2022-07-01,S002,P0013,Clothing,South,271,42,181,44.97,38.13,5,Cloudy,1,36.55,Winter
2022-07-01,S002,P0014,Furniture,West,420,106,168,104.34,89.22,5,Rainy,0,88.98,Spring
2022-07-01,S002,P0015,Toys,South,109,11,72,13.46,19.02,10,Rainy,0,20.16,Autumn
2022-07-01,S002,P0016,Furniture,East,457,261,147,276.7,62.51,10,Snowy,0,61.3,Spring
2022-07-01,S002,P0017,Furniture,East,449,110,98,109.42,63.55,0,Cloudy,0,61.91,Spring
2022-07-01,S002,P0018,Groceries,East,209,4,51,3.2,92.1,10,Sunny,1,89.55,Autumn
2022-07-01,S002,P0019,Electronics,East,348,71,123,77.47,77.96,0,Snowy,1,76.95,Spring
2022-07-01,S002,P0020,Electronics,North,466,186,156,187.43,50.35,0,Rainy,0,54.33,Autumn
2022-07-01,S003,P0001,Toys,North,354,192,80,182.35,15.22,0,Sunny,0,12.31,Autumn
2022-07-01,S003,P0002,Groceries,East,152,152,178,163.17,40.37,10,Rainy,1,39.42,Summer
2022-07-01,S003,P0003,Toys,West,113,62,190,68.9,85.35,15,Rainy,1,80.52,Summer
2022-07-01,S003,P0004,Groceries,North,439,380,56,386.15,38.96,0,Snowy,1,38.13,Summer
2022-07-01,S003,P0005,Clothing,West,88,27,77,34.81,49.0,15,Rainy,0,48.38,Autumn
2022-07-01,S003,P0006,Electronics,North,334,248,77,251.2,99.21,15,Cloudy,1,94.53,Summer
2022-07-01,S003,P0007,Toys,North,237,58,64,52.94,69.28,15,Rainy,0,72.58,Summer
2022-07-01,S003,P0008,Groceries,North,236,176,59,192.39,67.03,20,Sunny,1,70.15,Autumn
2022-07-01,S003,P0009,Clothing,South,261,242,142,257.53,51.58,15,Snowy,0,51.43,Autumn
2022-07-01,S003,P0010,Toys,South,142,130,106,144.1,95.88,0,Snowy,0,91.59,Winter
2022-07-01,S003,P0011,Furniture,North,286,188,138,204.49,17.25,0,Snowy,0,14.76,Spring
2022-07-01,S003,P0012,Furniture,West,372,75,161,84.59,46.64,5,Snowy,1,45.17,Winter
2022-07-01,S003,P0013,Groceries,South,404,371,168,363.72,95.91,10,Cloudy,1,93.61,Winter
2022-07-01,S003,P0014,Toys,West,132,6,43,21.47,86.41,10,Snowy,0,86.44,Winter
2022-07-01,S003,P0015,Toys,East,203,173,99,166.41,73.12,5,Snowy,0,73.28,Summer
2022-07-01,S003,P0016,Toys,South,376,271,37,286.22,39.28,15,Rainy,1,41.51,Spring
2022-07-01,S003,P0017,Furniture,South,172,151,170,165.5,78.91,0,Cloudy,0,78.6,Spring
2022-07-01,S003,P0018,Toys,East,472,35,109,45.54,55.32,10,Rainy,1,52.19,Winter
2022-07-01,S003,P0019,Clothing,South,231,190,138,184.03,97.08,20,Sunny,1,97.51,Spring
2022-07-01,S003,P0020,Clothing,West,272,131,176,126.88,34.38,10,Rainy,0,30.13,Spring
2022-07-01,S004,P0001,Clothing,West,267,242,107,232.9,77.96,20,Rainy,1,82.64,Autumn
2022-07-01,S004,P0002,Groceries,North,276,198,101,192.06,55.94,10,Sunny,0,57.97,Spring
2022-07-01,S004,P0003,Furniture,East,205,137,42,143.7,26.9,10,Sunny,0,29.54,Winter
2022-07-01,S004,P0004,Electronics,North,302,153,69,153.84,67.25,15,Snowy,0,69.52,Summer
2022-07-01,S004,P0005,Electronics,East,445,55,74,52.89,15.07,10,Cloudy,1,12.1,Autumn
2022-07-01,S004,P0006,Furniture,West,66,65,83,78.39,36.98,15,Rainy,1,39.99,Summer
2022-07-01,S004,P0007,Electronics,North,299,90,102,91.6,51.75,10,Snowy,0,54.12,Autumn
2022-07-01,S004,P0008,Electronics,East,53,1,173,8.73,56.41,0,Snowy,0,51.55,Autumn
2022-07-01,S004,P0009,Electronics,West,211,105,110,108.48,11.71,0,Rainy,1,10.02,Autumn
2022-07-01,S004,P0010,Toys,South,215,5,69,4.36,53.94,10,Snowy,0,50.29,Summer
2022-07-01,S004,P0011,Toys,South,141,42,97,58.84,30.62,20,Cloudy,1,29.6,Summer
2022-07-01,S004,P0012,Furniture,West,52,24,107,16.08,60.07,10,Rainy,1,63.32,Spring
2022-07-01,S004,P0013,Electronics,North,342,157,123,147.72,25.08,5,Rainy,1,27.05,Summer
2022-07-01,S004,P0014,Clothing,West,255,78,171,86.75,24.78,20,Sunny,0,20.18,Summer
2022-07-01,S004,P0015,Electronics,South,71,57,20,63.65,92.52,10,Snowy,0,93.4,Winter
2022-07-01,S004,P0016,Toys,East,445,351,90,354.59,71.41,20,Rainy,0,68.81,Winter
2022-07-01,S004,P0017,Toys,South,341,149,102,160.34,13.06,5,Sunny,0,9.17,Autumn
2022-07-01,S004,P0018,Groceries,West,306,72,31,71.56,46.99,0,Cloudy,1,48.11,Autumn
2022-07-01,S004,P0019,Clothing,North,223,163,177,168.08,77.5,10,Rainy,0,77.08,Winter
2022-07-01,S004,P0020,Clothing,West,103,76,125,90.45,31.67,10,Sunny,0,36.34,Spring
2022-07-01,S005,P0001,Furniture,West,249,238,114,237.15,47.2,20,Snowy,1,43.29,Winter
2022-07-01,S005,P0002,Groceries,East,408,396,123,402.62,50.46,5,Rainy,1,54.84,Summer
2022-07-01,S005,P0003,Toys,East,323,104,75,102.75,97.65,5,Rainy,1,102.48,Summer
2022-07-01,S005,P0004,Furniture,South,490,244,82,260.46,87.27,10,Sunny,1,88.0,Winter
2022-07-01,S005,P0005,Clothing,West,64,25,134,24.87,46.25,0,Snowy,1,42.16,Spring
2022-07-01,S005,P0006,Electronics,West,262,128,139,146.83,95.22,0,Sunny,1,93.32,Winter
2022-07-01,S005,P0007,Furniture,South,58,44,178,35.89,15.83,5,Sunny,0,19.07,Autumn
2022-07-01,S005,P0008,Toys,South,238,106,51,98.93,12.56,20,Snowy,1,11.54,Spring
2022-07-01,S005,P0009,Toys,East,240,172,194,185.81,53.05,5,Sunny,0,50.35,Autumn
2022-07-01,S005,P0010,Furniture,South,344,220,75,223.04,85.06,20,Snowy,1,84.79,Summer
2022-07-01,S005,P0011,Furniture,North,301,208,145,222.05,34.56,20,Snowy,1,34.37,Spring
2022-07-01,S005,P0012,Clothing,West,184,100,193,95.26,55.05,15,Snowy,0,59.15,Autumn
2022-07-01,S005,P0013,Furniture,East,170,53,30,51.67,25.83,10,Cloudy,0,28.41,Spring
2022-07-01,S005,P0014,Groceries,North,318,79,95,90.85,17.62,0,Sunny,0,17.6,Summer
2022-07-01,S005,P0015,Groceries,East,328,77,70,92.71,49.01,20,Rainy,1,48.32,Winter
2022-07-01,S005,P0016,Clothing,East,260,225,185,219.79,42.93,10,Sunny,0,46.82,Winter
2022-07-01,S005,P0017,Electronics,East,222,88,98,99.84,88.04,10,Sunny,1,90.71,Winter
2022-07-01,S005,P0018,Groceries,North,263,143,200,152.88,65.76,0,Cloudy,0,70.4,Summer
2022-07-01,S005,P0019,Electronics,South,187,15,44,20.77,65.85,20,Cloudy,1,63.42,Autumn
2022-07-01,S005,P0020,Toys,East,452,21,54,16.46,84.25,20,Sunny,0,81.02,Autumn
2022-07-02,S001,P0001,Groceries,East,61,8,20,-1.43,42.42,0,Cloudy,0,40.55,Autumn
2022-07-02,S001,P0002,Groceries,South,279,62,63,80.68,27.39,15,Sunny,1,30.82,Winter
2022-07-02,S001,P0003,Clothing,South,324,190,173,208.85,48.31,20,Rainy,0,50.14,Winter
2022-07-02,S001,P0004,Toys,North,497,210,31,224.6,27.04,15,Sunny,0,23.95,Autumn
2022-07-02,S001,P0005,Electronics,South,310,201,142,209.45,47.5,0,Sunny,0,45.62,Winter
2022-07-02,S001,P0006,Groceries,East,121,63,164,81.01,90.17,5,Rainy,0,89.74,Winter
2022-07-02,S001,P0007,Toys,East,222,142,134,134.96,72.67,5,Sunny,0,69.84,Summer
2022-07-02,S001,P0008,Toys,West,121,45,30,58.36,97.55,0,Rainy,1,93.54,Winter
2022-07-02,S001,P0009,Furniture,East,257,163,79,169.8,27.2,20,Snowy,1,26.11,Summer
2022-07-02,S001,P0010,Electronics,South,351,285,26,295.96,18.32,10,Cloudy,1,22.04,Winter
2022-07-02,S001,P0011,Groceries,South,171,49,127,45.8,34.8,15,Cloudy,1,32.79,Summer
2022-07-02,S001,P0012,Furniture,West,361,86,42,89.69,48.1,20,Sunny,1,49.05,Spring
2022-07-02,S001,P0013,Toys,East,66,12,87,25.9,77.77,5,Sunny,1,77.77,Spring
2022-07-02,S001,P0014,Electronics,South,178,82,142,98.07,13.85,5,Rainy,1,15.81,Winter
2022-07-02,S001,P0015,Groceries,East,119,64,110,58.6,70.47,0,Snowy,0,74.29,Summer
2022-07-02,S001,P0016,Toys,East,287,246,184,247.32,90.85,5,Sunny,0,95.04,Summer
2022-07-02,S001,P0017,Groceries,West,66,64,174,59.04,91.85,10,Cloudy,1,87.15,Summer
2022-07-02,S001,P0018,Clothing,North,363,276,25,285.25,78.07,20,Rainy,1,75.01,Winter
2022-07-02,S001,P0019,Groceries,North,351,263,42,255.71,74.7,10,Sunny,1,72.91,Summer
2022-07-02,S001,P0020,Clothing,West,283,137,20,129.29,80.49,15,Sunny,1,82.01,Autumn
2022-07-02,S002,P0001,Electronics,South,124,5,149,8.65,20.52,15,Cloudy,1,17.74,Autumn
2022-07-02,S002,P0002,Groceries,West,240,85,46,81.45,84.28,15,Sunny,1,83.37,Summer
2022-07-02,S002,P0003,Toys,North,314,161,125,180.08,97.29,15,Snowy,0,100.45,Winter
2022-07-02,S002,P0004,Clothing,East,281,201,141,194.66,64.49,10,Snowy,1,64.63,Summer
2022-07-02,S002,P0005,Toys,North,281,101,68,92.17,76.69,10,Rainy,1,76.4,Spring
2022-07-02,S002,P0006,Clothing,South,364,56,36,53.79,99.01,10,Sunny,0,97.46,Spring
2022-07-02,S002,P0007,Electronics,East,178,4,120,4.12,91.54,0,Snowy,0,96.27,Spring
2022-07-02,S002,P0008,Groceries,North,151,87,24,78.52,21.34,10,Sunny,1,16.65,Winter
2022-07-02,S002,P0009,Furniture,South,336,132,86,150.71,98.53,0,Rainy,1,102.74,Autumn
2022-07-02,S002,P0010,Furniture,North,74,1,178,10.12,93.96,10,Snowy,0,95.65,Spring
2022-07-02,S002,P0011,Toys,North,410,119,163,134.98,11.75,20,Sunny,0,9.8,Winter
2022-07-02,S002,P0012,Clothing,East,208,139,98,157.22,79.6,5,Snowy,1,75.02,Autumn
2022-07-02,S002,P0013,Groceries,South,275,165,35,161.89,88.69,10,Sunny,1,85.09,Autumn
2022-07-02,S002,P0014,Toys,North,342,40,183,58.72,42.44,20,Snowy,1,38.6,Spring
2022-07-02,S002,P0015,Groceries,South,419,10,125,29.71,66.98,10,Sunny,0,69.92,Spring
2022-07-02,S002,P0016,Toys,South,485,149,111,140.39,63.78,10,Rainy,0,61.1,Autumn
2022-07-02,S002,P0017,Groceries,East,86,8,169,3.03,81.47,5,Rainy,0,80.26,Winter
2022-07-02,S002,P0018,Clothing,West,405,400,166,397.06,96.35,20,Sunny,0,98.73,Spring
2022-07-02,S002,P0019,Electronics,South,137,89,185,98.7,32.24,20,Snowy,1,37.05,Autumn
2022-07-02,S002,P0020,Furniture,North,240,58,67,55.14,39.45,0,Sunny,1,41.11,Autumn
2022-07-02,S003,P0001,Furniture,East,278,258,80,259.59,98.81,10,Snowy,0,103.02,Winter
2022-07-02,S003,P0002,Furniture,West,459,420,82,430.65,67.92,20,Cloudy,0,63.76,Spring
2022-07-02,S003,P0003,Toys,West,260,12,33,9.42,30.87,5,Snowy,0,33.06,Autumn
2022-07-02,S003,P0004,Toys,West,207,13,157,14.81,57.28,10,Rainy,0,62.09,Summer
2022-07-02,S003,P0005,Clothing,East,267,150,135,167.49,23.03,10,Cloudy,0,27.6,Spring
2022-07-02,S003,P0006,Groceries,West,68,58,123,64.39,75.52,0,Cloudy,1,79.87,Summer
2022-07-02,S003,P0007,Clothing,South,239,137,71,128.7,29.35,5,Snowy,0,33.51,Autumn
2022-07-02,S003,P0008,Toys,North,396,154,57,159.58,53.74,0,Rainy,1,56.42,Spring
2022-07-02,S003,P0009,Electronics,North,295,137,111,130.66,96.51,15,Rainy,0,101.16,Summer
2022-07-02,S003,P0010,Toys,West,279,89,56,87.32,91.54,0,Sunny,0,92.45,Winter
2022-07-02,S003,P0011,Groceries,North,199,115,103,118.94,38.13,15,Snowy,1,35.81,Winter
2022-07-02,S003,P0012,Electronics,South,334,308,109,309.61,15.53,20,Snowy,1,18.23,Spring
2022-07-02,S003,P0013,Groceries,East,400,229,73,233.54,19.95,20,Sunny,1,21.67,Winter
2022-07-02,S003,P0014,Groceries,East,487,66,62,63.39,48.89,5,Snowy,0,44.04,Summer
2022-07-02,S003,P0015,Clothing,East,138,68,74,78.31,58.03,5,Snowy,1,56.96,Winter
2022-07-02,S003,P0016,Groceries,North,107,3,146,2.89,71.86,5,Rainy,0,70.65,Autumn
2022-07-02,S003,P0017,Groceries,West,357,3,58,22.02,13.23,5,Sunny,0,9.92,Summer
2022-07-02,S003,P0018,Clothing,North,374,341,184,358.25,83.87,5,Rainy,0,82.14,Winter
2022-07-02,S003,P0019,Clothing,West,174,111,25,112.34,20.51,0,Rainy,1,17.3,Spring
2022-07-02,S003,P0020,Furniture,East,54,47,157,39.64,18.81,15,Rainy,1,17.7,Autumn
2022-07-02,S004,P0001,Electronics,South,238,1,119,14.68,69.78,0,Rainy,0,65.14,Summer
2022-07-02,S004,P0002,Groceries,North,302,255,182,248.84,70.36,10,Rainy,0,70.12,Winter
2022-07-02,S004,P0003,Toys,South,120,77,108,67.92,49.5,10,Cloudy,0,47.48,Winter
2022-07-02,S004,P0004,Clothing,North,223,80,65,95.2,39.25,5,Cloudy,0,38.53,Spring
2022-07-02,S004,P0005,Furniture,West,297,207,79,215.34,25.69,20,Cloudy,0,24.02,Autumn
2022-07-02,S004,P0006,Clothing,West,472,450,116,441.84,61.31,5,Rainy,1,57.28,Summer
2022-07-02,S004,P0007,Toys,East,169,100,104,96.69,84.0,0,Sunny,0,79.47,Summer
2022-07-02,S004,P0008,Electronics,South,95,42,35,37.65,34.23,15,Sunny,1,35.39,Winter
2022-07-02,S004,P0009,Electronics,South,103,43,21,39.07,89.96,5,Snowy,0,86.7,Autumn
2022-07-02,S004,P0010,Clothing,South,198,32,56,27.0,51.73,0,Snowy,0,54.91,Spring
2022-07-02,S004,P0011,Clothing,North,398,355,63,350.54,15.91,15,Snowy,1,13.21,Spring
2022-07-02,S004,P0012,Electronics,East,113,50,94,48.17,48.17,10,Snowy,0,47.71,Winter
2022-07-02,S004,P0013,Toys,East,264,41,111,37.19,46.82,15,Cloudy,1,47.71,Spring
2022-07-02,S004,P0014,Groceries,West,468,372,54,382.15,98.86,0,Snowy,1,98.93,Autumn
2022-07-02,S004,P0015,Groceries,North,221,30,41,28.37,45.94,20,Cloudy,1,44.63,Winter
2022-07-02,S004,P0016,Electronics,North,378,160,164,168.04,77.51,15,Rainy,1,81.34,Summer
2022-07-02,S004,P0017,Clothing,South,376,370,160,371.5,69.83,15,Rainy,0,65.61,Summer
2022-07-02,S004,P0018,Clothing,South,259,128,28,143.43,70.39,20,Snowy,1,65.46,Autumn
2022-07-02,S004,P0019,Furniture,North,116,79,151,74.25,20.03,10,Rainy,1,23.53,Winter
2022-07-02,S004,P0020,Electronics,South,156,69,107,71.93,49.13,0,Cloudy,0,53.7,Spring
2022-07-02,S005,P0001,Electronics,West,344,48,47,40.94,66.63,20,Cloudy,0,65.63,Autumn
2022-07-02,S005,P0002,Toys,South,51,41,60,34.81,93.09,5,Snowy,1,88.95,Summer
2022-07-02,S005,P0003,Groceries,East,375,312,190,328.63,40.76,0,Sunny,1,44.89,Winter
2022-07-02,S005,P0004,Toys,North,165,43,136,46.36,56.81,10,Snowy,0,61.21,Spring
2022-07-02,S005,P0005,Toys,East,121,20,138,33.02,22.95,10,Cloudy,1,27.87,Autumn
2022-07-02,S005,P0006,Toys,South,248,15,105,24.58,65.14,10,Cloudy,1,60.24,Summer
2022-07-02,S005,P0007,Toys,West,133,10,63,24.28,61.39,10,Rainy,1,57.57,Autumn
2022-07-02,S005,P0008,Electronics,East,457,112,154,103.47,93.34,5,Rainy,1,96.8,Autumn
2022-07-02,S005,P0009,Groceries,East,384,256,147,269.77,99.66,10,Snowy,0,97.54,Winter
2022-07-02,S005,P0010,Groceries,West,56,38,72,53.25,48.82,5,Cloudy,0,46.2,Autumn
2022-07-02,S005,P0011,Groceries,North,111,80,92,95.6,58.67,5,Cloudy,1,61.14,Summer
2022-07-02,S005,P0012,Clothing,West,72,23,128,28.46,11.07,10,Rainy,0,13.92,Autumn
2022-07-02,S005,P0013,Clothing,North,355,211,40,212.58,74.85,20,Sunny,0,72.61,Summer
2022-07-02,S005,P0014,Clothing,West,307,117,90,130.55,23.54,20,Rainy,1,19.8,Winter
2022-07-02,S005,P0015,Groceries,West,483,423,161,436.07,14.59,15,Rainy,0,10.51,Winter
2022-07-02,S005,P0016,Furniture,North,385,21,36,40.9,20.97,5,Sunny,1,25.59,Spring
2022-07-02,S005,P0017,Furniture,South,358,16,135,35.16,11.95,15,Sunny,0,14.04,Summer
2022-07-02,S005,P0018,Groceries,East,163,134,194,151.63,68.91,15,Cloudy,0,72.11,Autumn
2022-07-02,S005,P0019,Electronics,South,442,409,40,403.32,63.46,5,Sunny,1,66.68,Autumn
2022-07-02,S005,P0020,Furniture,South,379,366,157,359.27,81.55,0,Rainy,0,81.63,Winter
2022-07-03,S001,P0001,Furniture,South,149,92,140,97.47,79.84,0,Rainy,1,78.34,Spring
2022-07-03,S001,P0002,Toys,North,455,32,175,26.52,96.29,10,Sunny,0,94.72,Winter
2022-07-03,S001,P0003,Groceries,East,361,243,129,255.83,45.49,20,Snowy,1,47.64,Autumn
2022-07-03,S001,P0004,Clothing,North,275,255,100,272.99,16.17,5,Sunny,1,17.19,Spring
2022-07-03,S001,P0005,Furniture,East,99,12,83,7.77,65.48,10,Snowy,1,61.31,Summer
2022-07-03,S001,P0006,Clothing,North,120,28,116,18.36,99.61,15,Snowy,0,95.47,Spring
2022-07-03,S001,P0007,Toys,North,414,152,51,162.52,50.72,15,Cloudy,0,53.93,Spring
2022-07-03,S001,P0008,Toys,West,61,40,170,36.58,53.01,15,Snowy,1,55.54,Spring
2022-07-03,S001,P0009,Furniture,South,157,151,57,153.91,54.83,5,Snowy,0,54.68,Spring
2022-07-03,S001,P0010,Groceries,North,127,59,90,74.88,30.86,20,Rainy,1,30.42,Autumn
2022-07-03,S001,P0011,Clothing,West,298,99,181,107.76,85.98,15,Cloudy,1,81.87,Spring
2022-07-03,S001,P0012,Electronics,West,98,3,32,18.01,80.89,5,Rainy,1,76.3,Autumn
2022-07-03,S001,P0013,Groceries,North,423,420,28,422.31,51.69,0,Cloudy,0,54.72,Winter
2022-07-03,S001,P0014,Groceries,South,294,120,156,126.85,45.5,20,Rainy,0,47.82,Autumn
2022-07-03,S001,P0015,Furniture,West,118,27,178,43.17,18.48,0,Rainy,0,15.13,Spring
2022-07-03,S001,P0016,Toys,West,357,324,70,327.25,68.73,10,Snowy,0,65.57,Summer
2022-07-03,S001,P0017,Groceries,East,460,190,46,195.58,30.92,10,Sunny,1,32.36,Winter
2022-07-03,S001,P0018,Furniture,South,112,70,35,77.73,10.92,10,Snowy,1,8.04,Autumn
2022-07-03,S001,P0019,Furniture,East,315,176,99,182.18,92.3,20,Sunny,0,89.03,Summer
